ID,Max Velocity(km/h),Min Velocity(km/h),Avg Velocity(km/h)
2924,49.9,13.5,18.4
2925,36.5,5.1,27.4
2926,125.1,22.4,48.7
2927,28.1,5.8,15.7
2928,22.0,2.3,10.8
2929,54.6,2.6,8.0
2930,36.2,0.0,27.6
2931,19.1,8.3,11.4
2932,62.0,0.0,35.7
2933,112.0,32.4,56.3
2934,44.5,7.3,32.2
2935,24.1,4.1,17.1
2936,74.6,24.9,36.1
2937,18.9,0.0,5.2
2938,81.7,8.2,20.3
2939,7.1,0.0,3.3
2940,24.4,1.4,15.7
2941,31.9,1.4,25.1
2942,58.9,2.3,9.8
2943,29.4,0.0,3.3
2944,20.7,3.5,15.1
2945,37.8,0.0,14.7
2946,22.2,0.0,14.6
2947,15.5,0.0,7.8
2948,113.8,0.9,26.1
2949,36.1,20.6,26.1
2950,29.9,0.0,12.5
2951,24.1,1.4,14.3
2952,19.7,0.0,3.9
2953,64.0,0.0,7.1
2954,23.4,0.0,5.5
2955,31.3,26.1,29.2
2956,29.2,4.4,21.6
2957,59.1,0.0,4.0
2958,12.1,3.8,8.7
2959,19.3,3.8,12.1
2960,9.6,9.6,9.6
2962,22.8,11.4,15.3
2963,29.6,1.4,22.2
2964,62.9,26.2,37.3
2965,32.4,0.0,3.3
2966,17.2,0.0,7.0
2967,18.3,0.0,3.9
2968,57.2,29.0,34.4
2969,48.4,7.1,30.1
2970,12.5,6.5,9.6
2971,16.0,15.5,15.7
2972,63.7,0.5,3.8
2973,2.7,0.0,1.2
2974,14.7,11.6,13.1
2975,49.6,18.9,39.2
2976,38.9,13.7,31.9
2977,47.9,20.6,36.1
2978,11.1,1.4,9.9
2979,72.6,35.7,41.1
2980,33.1,17.1,29.8
2981,13.2,8.4,10.7
2982,36.2,9.8,26.8
2983,55.2,17.9,38.4
2984,32.4,17.0,28.1
2985,37.0,26.0,32.1
2986,43.3,32.9,37.1
2987,11.8,9.8,10.7
2988,30.4,11.6,19.8
2989,39.2,25.1,29.5
2990,23.8,3.8,13.4
2991,13.5,2.8,10.1
2992,44.9,19.2,32.6
2993,41.5,15.7,29.8
2994,42.4,27.8,35.5
2995,43.5,20.3,37.5
2996,43.0,0.0,2.6
2997,98.3,27.1,39.7
2998,39.7,22.2,32.8
2999,39.9,29.5,32.8
3000,18.1,9.8,15.5
3001,26.6,16.8,20.7
3002,47.2,31.4,39.4
3003,40.7,18.8,36.2
3004,42.9,19.0,33.4
3005,67.9,50.1,58.1
3006,33.3,25.8,29.6
3007,45.4,26.3,37.9
3008,96.6,31.2,39.2
3009,45.8,45.8,45.8
3010,43.8,20.3,35.2
3011,41.2,11.6,32.7
3012,15.5,0.0,6.2
3013,28.0,0.0,2.8
3014,46.9,26.9,33.1
3016,33.3,20.4,29.6
3017,17.1,0.0,2.5
3018,17.7,13.1,15.4
3019,36.8,26.3,32.3
3020,44.3,19.1,35.4
3021,43.1,28.0,37.9
3022,45.9,0.0,8.1
3023,0.0,0.0,0.0
3024,12.7,0.0,2.7
3025,17.3,14.0,15.5
3026,21.1,0.0,2.8
3027,0.3,0.0,0.1
3028,36.9,0.0,10.5
3029,0.4,0.0,0.2
3032,97.8,2.0,38.2
3033,38.1,0.0,21.6
3034,3.8,2.2,2.9
3035,10.3,10.3,10.3
3036,27.1,16.7,24.1
3037,5.7,0.0,3.9
3038,106.7,21.8,49.8
3039,88.3,5.1,45.2
3040,12.5,0.0,5.0
3041,41.9,0.0,8.0
3042,13.9,8.7,11.3
3043,84.1,14.4,42.3
3044,71.6,0.0,8.9
3045,45.7,0.0,10.9
3046,17.9,0.0,3.8
3047,25.4,12.2,21.0
3048,71.4,18.3,37.4
3049,31.5,0.0,19.4
3050,59.0,15.4,33.5
3051,34.0,6.7,12.0
3053,75.2,33.7,43.8
3055,67.6,22.8,42.8
3056,75.6,22.8,43.6
3057,25.0,16.6,20.0
3058,28.1,20.9,24.6
3059,30.4,16.8,23.1
3060,33.4,27.0,28.3
3061,41.9,11.4,26.7
3062,6.6,0.0,3.5
3063,32.4,24.4,27.2
3064,81.9,20.2,45.4
3066,71.3,18.4,41.8
3068,70.5,9.3,33.2
3069,88.2,8.7,43.5
3070,12.5,0.0,7.0
3071,29.7,11.4,23.2
3072,79.0,32.0,54.0
3073,29.6,28.3,29.0
3074,35.8,14.2,26.6
3075,29.8,13.2,22.9
3076,70.9,8.4,52.1
3077,19.2,3.9,11.6
3078,93.3,13.0,45.9
3079,87.0,18.2,40.3
3080,55.2,4.6,16.1
3081,26.7,18.2,23.7
3082,59.1,53.1,57.2
3083,31.8,0.0,9.2
3084,66.6,0.0,40.5
3085,91.9,18.6,45.3
3087,52.3,7.2,47.2
3088,7.7,1.5,3.3
3089,36.4,10.5,24.5
3090,80.0,24.2,59.1
3091,89.1,11.7,49.0
3092,14.8,5.2,11.0
3094,5.9,0.0,1.8
3095,6.5,0.0,3.4
3096,0.0,0.0,0.0
3097,77.7,24.4,45.5
3098,68.4,35.7,46.7
3099,51.1,11.9,30.4
3100,65.3,10.6,36.2
3101,39.3,20.6,30.8
3102,73.4,10.6,39.3
3103,3.7,0.0,2.0
3104,9.4,1.3,5.2
3105,78.3,0.0,14.0
3106,17.4,0.0,6.7
3107,75.6,4.8,66.1
3108,34.8,3.9,21.8
3109,100.8,0.0,27.1
3110,139.2,33.4,89.1
3111,33.4,22.8,31.0
3113,102.3,9.8,63.6
3114,37.3,26.3,30.3
3115,37.3,0.0,17.3
3116,33.7,10.3,25.8
3117,51.0,0.0,24.8
3118,38.6,6.7,33.2
3119,40.7,18.1,36.1
3120,147.5,0.0,15.9
3121,45.0,30.1,41.3
3122,46.9,26.4,37.2
3123,42.0,26.7,38.6
3124,37.8,27.2,32.9
3125,39.1,17.2,31.9
3126,97.1,5.2,45.9
3127,46.9,23.0,33.4
3128,45.6,5.4,36.9
3129,37.4,3.9,29.3
3130,41.9,21.4,33.5
3131,82.2,26.7,53.1
3132,111.9,43.0,70.4
3133,115.9,11.4,67.9
3134,97.5,49.6,68.2
3135,32.3,20.9,29.1
3136,71.7,62.4,65.7
3137,91.5,3.5,48.9
3138,42.8,6.8,33.8
3139,58.7,39.4,47.3
3140,47.1,7.3,37.6
3141,27.2,0.6,7.7
3142,47.3,29.0,43.8
3143,33.3,0.0,17.1
3144,70.3,10.2,49.2
3145,89.7,7.0,49.5
3146,39.9,39.9,39.9
3147,61.6,10.5,31.3
3148,34.9,22.0,32.4
3149,62.6,8.4,37.7
3150,25.7,3.6,20.9
3151,47.3,29.4,38.4
3152,45.8,25.9,43.5
3153,100.8,15.1,65.0
3154,81.5,55.4,66.1
3155,47.8,32.1,39.4
3156,65.7,23.8,36.8
3157,141.6,56.9,70.8
3158,46.2,27.1,38.4
3159,44.1,5.2,34.8
3160,10.0,6.7,8.3
3161,103.4,25.2,41.8
3162,40.1,12.2,21.3
3163,141.7,26.0,46.1
3164,89.6,38.4,66.0
3165,51.5,0.0,39.5
3166,72.6,22.9,42.6
3167,99.4,30.9,44.9
3168,106.0,28.3,51.6
3169,44.5,22.1,40.0
3170,105.3,7.7,68.8
3171,84.5,33.8,62.2
3172,62.0,25.6,38.9
3173,73.2,8.3,45.4
3174,51.7,16.1,42.3
3175,75.8,8.4,49.5
3176,62.2,37.9,44.5
3177,63.9,7.4,47.5
3178,72.1,34.2,61.6
3179,68.9,8.1,53.5
3181,90.2,11.6,56.4
3185,96.4,73.8,82.6
3186,43.2,35.6,39.4
3188,97.7,29.1,75.0
3194,5.6,5.6,5.6
3198,52.9,38.7,45.4
3200,77.4,43.8,64.3
3201,63.6,28.8,49.5
3203,23.3,9.0,15.3
3204,49.8,20.7,45.5
3205,109.2,4.2,84.9
3206,49.9,7.6,39.7
3207,93.1,42.1,63.8
3208,96.6,13.8,61.7
3209,117.3,29.8,61.7
3210,104.4,26.1,77.5
3211,47.2,20.6,28.2
3212,12.8,9.6,11.2
3213,91.5,58.1,69.7
3214,72.8,54.0,63.4
3215,88.5,46.1,60.8
3216,85.5,19.8,36.8
3217,69.5,1.4,26.2
3219,105.2,11.0,44.0
3220,98.2,52.5,85.7
3222,65.5,0.5,17.7
3223,94.8,12.1,67.3
3224,44.9,35.0,37.9
3225,22.9,4.4,16.5
3226,114.2,42.5,82.7
3227,91.3,14.2,78.8
3228,98.5,26.1,73.0
3229,112.5,48.2,84.0
3230,23.4,0.0,18.1
3232,100.2,22.3,71.7
3233,62.0,0.0,21.4
3234,140.7,10.5,69.7
3235,117.9,9.1,84.4
3236,114.7,10.2,39.6
3237,120.3,35.2,90.3
3238,22.5,0.0,10.5
3239,82.9,36.4,55.4
3240,141.4,29.2,67.7
3241,101.4,41.5,80.5
3242,101.3,34.3,61.4
3243,64.0,12.3,49.0
3244,76.8,0.0,48.2
3245,87.8,12.5,70.5
3246,62.3,56.7,60.7
3247,22.7,21.7,22.2
3248,86.5,46.4,76.8
3250,124.6,35.2,63.0
3251,70.7,11.6,39.0
3253,42.8,23.6,30.2
3254,65.8,30.5,49.1
3255,98.3,16.9,65.2
3256,106.1,53.9,73.1
3257,91.7,52.6,82.0
3258,47.4,7.6,35.6
3259,67.6,18.4,48.8
3260,86.8,30.5,48.1
3261,73.2,11.6,45.2
3262,75.6,12.1,55.8
3264,65.2,15.9,55.4
3265,48.6,28.1,44.2
3266,58.9,10.7,53.9
3267,91.0,25.0,62.2
3268,41.9,6.9,14.8
3269,104.4,16.7,71.8
3270,66.1,20.2,49.4
3271,78.6,21.6,46.1
3272,60.8,15.3,49.9
3273,92.5,29.2,69.7
3274,114.0,19.4,73.2
3275,97.1,72.8,80.7
3276,81.7,17.1,50.0
3277,45.1,28.8,41.6
3278,81.3,34.3,55.0
3279,84.4,21.9,68.9
3280,56.0,26.5,40.8
3281,99.1,52.3,62.2
3282,52.6,30.1,44.0
3283,32.3,0.4,8.4
3284,107.9,35.6,80.3
3286,42.7,18.4,33.7
3287,67.2,11.1,35.8
3288,43.0,22.6,39.8
3289,97.5,24.0,65.0
3290,76.2,35.9,62.2
3291,69.8,10.2,46.4
3292,53.8,44.7,47.6
3293,92.1,13.7,59.7
3294,97.4,23.0,70.3
3297,91.7,12.9,57.4
3298,108.4,60.6,78.0
3299,75.1,19.1,61.5
3300,39.8,0.2,14.4
3301,44.7,0.0,22.9
3302,116.8,24.0,62.2
3303,112.4,47.6,74.2
3304,131.9,27.0,87.5
3305,56.0,44.1,46.7
3306,36.0,4.7,20.2
3307,51.8,33.9,48.8
3308,111.4,41.6,83.2
3309,52.4,43.1,49.5
3310,60.7,15.3,53.5
3311,94.7,14.5,56.5
3312,13.5,3.4,7.0
3313,44.5,20.9,31.9
3314,56.8,0.0,9.9
3315,139.2,132.5,136.8
3316,60.0,12.3,51.8
3317,75.2,53.0,65.5
3318,38.1,0.2,13.7
3319,127.9,43.9,67.2
3320,41.6,0.2,11.9
3321,9.7,0.0,4.7
3322,96.3,47.8,70.7
3323,30.2,0.4,17.4
3324,51.0,7.1,26.5
3325,41.5,0.0,30.2
3326,69.2,8.0,51.0
3327,28.4,0.0,15.6
3328,51.5,0.0,24.3
3329,44.7,0.0,19.2
3330,83.5,1.9,32.9
3331,42.5,0.0,20.3
3332,38.7,1.4,25.4
3333,20.3,0.0,12.6
3334,57.7,0.0,29.3
3335,46.2,20.1,32.7
3336,30.7,2.8,19.4
3337,54.9,8.3,36.6
3338,33.3,4.3,27.2
3339,32.0,11.8,28.2
3340,50.5,0.0,33.9
3341,12.0,1.9,4.8
3342,95.7,9.8,21.6
3343,32.4,0.0,25.6
3344,0.0,0.0,0.0
3345,19.5,11.9,15.7
3346,6.0,0.0,3.2
3347,17.1,1.4,8.3
3348,23.8,0.0,15.6
3349,70.0,0.0,24.3
3350,31.0,7.8,23.8
3351,26.2,2.3,19.8
3352,35.4,9.3,28.6
3353,55.1,7.9,44.7
3355,60.5,1.2,34.4
3356,59.4,8.2,41.0
3357,31.3,20.6,27.7
3358,31.4,4.3,24.8
3359,44.5,9.7,38.4
3360,26.8,2.8,19.1
3361,40.7,5.7,32.0
3362,15.1,0.0,4.4
3363,34.9,6.1,21.1
3364,26.1,4.5,19.0
3365,5.8,0.0,1.8
3366,28.3,2.8,20.8
3367,69.1,7.5,46.7
3368,57.5,29.4,41.9
3369,47.8,5.3,31.3
3370,34.4,3.6,16.7
3371,24.7,4.3,20.0
3372,65.7,17.9,30.4
3373,43.4,0.0,28.3
3374,61.7,7.0,43.7
3375,56.5,4.7,39.9
3376,26.9,0.0,20.6
3377,61.6,8.2,28.8
3378,6.2,0.0,3.5
3379,67.5,0.0,7.4
3380,59.2,0.0,8.7
3381,7.3,0.0,4.6
3382,84.6,8.6,42.5
3383,65.5,0.0,37.6
3384,28.0,6.2,21.9
3385,26.5,5.4,17.7
3386,28.5,13.0,23.7
3387,2.5,0.0,1.5
3388,27.8,5.7,21.9
3389,128.1,32.8,53.3
3390,32.5,0.2,6.3
3391,51.2,6.7,13.6
3392,26.4,2.9,21.0
3394,3.4,0.0,1.9
3395,33.7,4.8,25.6
3396,53.6,34.7,38.8
3397,9.1,8.3,8.7
3398,17.4,0.0,8.4
3399,25.4,5.8,19.9
3400,35.9,2.8,25.3
3401,106.6,30.6,58.1
3402,31.5,5.4,22.3
3403,31.8,1.6,5.5
3404,7.1,0.0,2.9
3405,31.3,11.2,21.6
3406,40.5,28.8,35.2
3407,41.1,11.6,31.8
3408,39.3,30.0,34.3
3409,50.9,13.7,36.8
3410,10.4,4.2,8.5
3411,36.8,20.7,32.4
3412,32.5,16.2,27.1
3413,43.5,30.9,38.4
3415,40.3,24.7,30.6
3416,42.6,17.6,34.4
3417,45.3,19.0,36.1
3418,39.4,28.2,37.0
3419,10.0,8.4,9.0
3420,57.6,0.0,32.9
3421,35.3,23.8,32.6
3422,31.6,23.4,28.2
3423,39.0,0.0,12.5
3424,7.9,0.0,2.9
3425,32.2,8.0,15.9
3426,11.8,9.5,10.3
3427,48.7,37.7,42.8
3428,96.2,31.2,37.2
3429,46.5,34.2,39.0
3430,44.0,10.6,31.3
3431,47.8,24.4,33.9
3432,65.9,30.5,39.8
3433,43.3,32.9,36.8
3434,36.8,13.5,31.7
3435,58.8,13.3,37.9
3436,37.1,16.0,32.1
3437,44.3,15.2,35.0
3438,24.3,18.2,21.1
3439,46.0,31.7,35.7
3440,19.2,13.2,15.8
3441,47.6,21.0,36.1
3442,26.4,26.4,26.4
3443,31.5,0.0,2.7
3445,35.5,16.7,30.8
3446,25.6,25.6,25.6
3447,46.3,34.9,37.4
3448,6.7,6.7,6.7
3449,15.8,9.7,13.2
3450,17.5,0.0,2.7
3451,17.8,14.7,16.7
3452,18.9,11.1,13.9
3453,73.4,38.4,65.0
3454,99.0,6.5,43.6
3455,51.3,4.2,29.8
3456,102.1,9.2,42.4
3457,91.3,14.7,40.7
3458,72.9,14.0,32.9
3459,97.3,14.8,41.2
3460,3.9,0.0,2.4
3461,86.3,12.5,39.0
3462,33.3,12.3,23.7
3463,89.7,13.7,39.4
3464,91.2,12.2,39.9
3465,78.4,9.5,38.9
3466,79.9,49.2,69.9
3467,84.5,12.4,38.7
3468,71.7,10.1,34.9
3469,92.6,9.5,40.7
3470,69.8,4.0,31.1
3471,82.0,12.8,38.4
3472,10.9,0.0,3.9
3473,93.1,10.8,39.3
3474,56.2,9.7,34.3
3475,96.0,0.0,37.2
3476,89.3,12.7,39.4
3477,65.5,8.0,34.4
3478,53.0,21.8,29.8
3479,13.4,6.8,10.9
3480,24.2,15.9,21.9
3481,0.8,0.0,0.6
3482,37.9,6.4,23.5
3483,70.9,14.9,38.4
3484,68.1,12.2,39.0
3485,0.9,0.0,0.3
3486,2.1,0.0,0.3
3487,3.6,1.2,2.1
3488,22.6,12.7,18.3
3489,86.7,19.6,46.4
3490,37.2,5.1,24.2
3491,134.0,19.5,44.4
3492,34.5,12.6,24.5
3494,59.2,10.8,22.5
3495,3.1,0.0,1.1
3496,43.3,29.9,35.0
3497,17.7,3.7,10.4
3498,67.6,0.0,45.1
3499,29.9,0.0,5.1
3500,38.4,9.6,20.0
3501,36.6,20.9,30.3
3502,23.5,12.8,20.8
3503,52.5,0.0,22.0
3504,52.1,14.3,32.8
3505,20.6,1.8,15.1
3506,30.6,15.8,19.9
3507,3.5,3.5,3.5
3508,6.9,6.9,6.9
3509,66.4,0.0,56.5
3510,49.6,24.1,33.9
3511,41.4,24.4,37.2
3512,40.0,24.5,34.6
3513,0.0,0.0,0.0
3514,34.3,28.9,31.9
3515,31.0,22.1,28.2
3517,44.7,7.8,29.6
3518,100.1,15.2,41.7
3520,61.1,4.0,40.8
3521,40.4,8.4,32.0
3522,48.2,21.0,42.3
3523,101.3,22.3,52.7
3525,55.6,29.9,42.8
3526,20.3,20.3,20.3
3527,92.1,26.3,43.0
3529,89.2,39.4,49.6
3530,85.8,42.2,52.4
3531,86.2,0.0,45.4
3532,43.4,25.8,37.8
3533,59.8,35.1,46.9
3534,112.6,21.4,79.0
3535,103.8,46.0,72.5
3536,87.4,4.2,56.0
3537,66.1,33.5,41.2
3538,110.0,63.8,80.9
3539,34.6,21.8,29.8
3540,16.7,0.0,6.1
3541,33.5,6.8,13.6
3542,121.8,52.8,69.9
3543,45.2,22.7,40.2
3544,69.7,0.0,45.4
3545,134.8,74.3,99.8
3546,55.3,30.0,47.6
3548,108.0,40.1,50.1
3549,89.2,37.5,59.5
3550,98.4,16.3,66.3
3551,45.6,28.2,39.1
3552,78.6,39.7,51.9
3553,50.6,7.8,39.4
3554,90.8,25.8,44.0
3555,44.1,32.3,36.6
3556,39.3,16.2,32.2
3557,58.9,7.5,33.6
3558,69.3,26.3,37.2
3559,49.1,36.6,43.1
3560,20.4,0.0,9.0
3561,43.5,7.3,37.2
3562,37.3,23.8,32.6
3563,57.5,30.4,52.8
3564,90.3,6.5,56.4
3565,41.7,14.7,33.7
3566,89.8,29.2,58.5
3567,44.5,14.7,38.0
3568,45.2,16.7,28.5
3569,37.6,35.7,36.6
3570,74.1,8.5,50.0
3571,37.2,28.4,34.5
3572,43.2,21.2,36.6
3573,37.3,30.4,34.3
3574,69.6,26.2,40.7
3575,38.1,11.1,25.7
3576,40.3,23.1,36.8
3577,38.1,23.5,35.1
3578,48.3,25.8,39.1
3579,92.1,25.5,49.2
3580,79.6,22.1,54.1
3581,71.0,6.3,41.1
3582,51.6,32.8,42.7
3584,44.0,15.4,35.3
3585,76.5,13.9,50.2
3587,73.4,6.1,45.3
3588,40.8,28.1,35.9
3589,43.6,5.2,31.5
3590,78.7,10.7,46.9
3591,25.3,11.2,16.8
3592,115.0,41.2,65.5
3593,47.7,9.5,28.9
3594,41.9,41.9,41.9
3595,70.5,4.7,51.4
3596,74.0,56.5,65.7
3597,73.4,46.7,62.6
3598,76.1,61.1,67.1
3599,44.0,5.2,33.7
3600,61.2,23.1,36.9
3601,41.6,30.5,35.9
3602,78.4,40.2,64.9
3603,84.1,10.3,49.2
3604,78.5,0.0,9.9
3605,88.4,0.6,26.8
3606,54.1,29.1,41.0
3607,88.7,10.0,38.9
3608,61.1,34.6,50.9
3609,100.0,16.8,65.6
3610,52.5,13.2,42.8
3611,39.1,38.3,38.7
3612,93.4,45.9,53.2
3613,45.4,25.3,40.1
3614,103.3,9.7,68.0
3615,78.8,0.0,31.9
3616,89.2,17.4,64.2
3617,93.4,9.2,78.5
3618,128.1,0.0,17.4
3619,78.4,31.3,67.6
3620,116.6,72.6,88.0
3621,19.8,16.2,18.0
3622,131.6,40.1,72.6
3623,54.1,0.0,7.7
3624,125.2,60.5,76.8
3625,72.6,37.7,52.3
3628,98.3,19.8,67.8
3629,66.3,35.8,50.0
3630,64.0,40.5,51.4
3631,112.7,54.3,85.2
3632,90.7,9.3,56.0
3633,67.7,8.2,16.4
3634,98.4,28.4,87.1
3635,75.9,26.7,60.0
3636,98.8,20.2,65.5
3637,70.3,35.1,52.7
3638,131.4,18.3,89.0
3639,62.5,48.5,53.8
3640,68.2,27.1,47.3
3641,96.0,33.7,52.2
3642,105.1,12.6,86.7
3643,62.3,47.3,54.0
3644,83.7,18.9,38.9
3645,90.0,61.0,76.1
3646,72.4,2.1,14.7
3647,92.1,16.2,71.0
3648,83.2,53.5,72.2
3649,80.1,22.8,62.5
3650,108.2,0.0,34.4
3651,6.6,6.6,6.6
3652,74.9,38.9,58.5
3654,127.3,67.6,79.2
3655,140.8,57.9,74.5
3657,125.3,54.0,91.2
3658,58.9,35.5,50.5
3659,93.8,56.4,65.4
3660,102.3,77.6,87.4
3661,112.6,13.5,65.0
3662,81.4,0.0,56.5
3663,23.2,0.0,15.4
3664,126.5,16.8,78.9
3665,51.5,30.0,46.9
3666,65.9,55.4,63.1
3667,46.9,32.8,40.0
3668,114.3,64.9,89.6
3669,97.8,50.5,79.3
3670,75.3,18.7,56.9
3672,86.6,39.0,62.6
3673,105.6,74.8,87.9
3674,58.1,27.9,49.3
3675,87.6,43.8,65.7
3676,55.8,31.0,51.9
3677,74.2,44.2,61.5
3678,58.5,33.4,47.1
3679,69.3,6.2,56.5
3680,56.0,25.3,43.2
3681,92.3,28.4,47.6
3682,97.0,68.2,77.9
3683,117.2,36.9,59.6
3684,58.6,44.1,51.3
3685,36.0,0.0,13.1
3686,52.9,20.5,47.7
3687,91.7,0.0,11.5
3688,63.0,26.3,43.6
3689,97.3,68.2,82.0
3690,44.1,0.0,29.9
3691,93.3,27.0,71.9
3692,87.2,16.7,58.8
3693,73.9,46.6,62.3
3694,33.6,0.0,12.0
3695,71.3,33.6,56.4
3696,86.4,50.4,75.2
3697,80.0,28.8,55.7
3698,65.3,17.2,54.9
3699,54.2,46.5,51.5
3701,87.8,38.5,53.0
3702,36.5,30.0,33.8
3703,80.5,51.3,63.5
3704,94.0,51.0,67.9
3705,101.3,24.5,71.2
3706,68.3,54.1,59.8
3707,31.3,14.8,20.9
3708,141.0,41.0,76.5
3709,80.1,9.9,67.4
3710,123.7,58.7,72.7
3711,57.0,0.0,22.9
3713,62.9,27.9,51.1
3714,61.9,41.8,47.1
3715,49.3,8.2,35.6
3718,75.7,46.6,67.4
3719,136.7,60.4,83.4
3722,90.7,0.0,53.8
3723,101.5,4.2,74.5
3724,78.7,71.6,76.0
3725,45.3,15.7,37.7
3726,60.3,37.5,46.7
3727,54.6,41.6,51.5
3728,44.0,9.4,28.6
3729,124.3,97.0,106.3
3730,60.5,0.0,33.5
3731,86.0,11.9,67.7
3732,103.9,69.3,82.3
3733,97.7,42.6,76.2
3734,31.4,4.9,9.0
3735,62.9,41.5,48.4
3736,25.8,0.0,9.7
3737,100.4,15.9,68.5
3738,71.9,37.0,54.7
3739,84.0,43.5,65.1
3740,98.8,68.8,82.2
3741,54.1,12.0,41.9
3742,3.0,0.0,0.3
3743,99.9,0.0,9.1
3744,104.8,21.3,76.8
3745,39.8,8.0,22.5
3746,49.6,18.5,40.2
3747,72.6,45.0,62.5
3748,30.5,0.0,20.3
3749,38.3,0.0,22.1
3750,35.0,0.0,24.2
3751,101.9,51.4,73.3
3752,42.5,0.0,25.2
3753,45.0,0.0,26.3
3754,37.9,18.0,28.5
3755,43.9,2.8,31.5
3756,30.4,21.8,28.2
3757,74.8,0.0,5.9
3758,32.6,17.6,29.3
3759,32.2,0.0,22.5
3760,40.9,4.9,32.5
3762,46.7,0.0,34.0
3763,46.1,0.0,34.3
3764,63.6,0.0,30.3
3765,31.3,7.2,25.8
3767,44.8,3.9,37.6
3768,28.3,5.4,24.1
3769,91.6,26.8,41.8
3770,43.9,0.0,24.1
3771,75.6,0.0,16.7
3772,118.9,17.3,41.3
3773,65.6,17.7,42.7
3774,28.5,5.7,21.6
3775,54.0,0.0,31.8
3776,41.8,25.9,35.2
3778,91.1,0.0,15.9
3779,30.2,1.4,23.5
3780,62.0,0.0,45.7
3782,6.8,6.8,6.8
3783,36.2,28.1,33.3
3784,26.6,4.3,20.7
3785,20.9,4.1,15.3
3786,112.3,35.4,58.5
3787,40.0,0.0,5.2
3788,123.0,36.1,57.3
3789,32.9,1.4,22.6
3790,32.6,5.7,28.2
3791,139.8,23.1,44.1
3792,121.6,0.0,7.4
3793,135.9,0.0,8.0
3794,41.4,6.5,31.8
3795,33.8,5.5,25.4
3796,33.1,2.8,23.3
3797,33.5,3.9,23.7
3798,19.1,0.0,13.0
3799,29.3,4.3,20.8
3800,21.4,0.0,2.3
3801,30.1,3.1,21.8
3802,19.9,0.0,3.4
3803,45.3,15.2,37.1
3804,46.7,16.1,38.7
3805,20.9,0.0,6.4
3806,52.8,24.9,31.6
3807,13.5,4.2,9.6
3808,26.9,16.1,23.1
3809,37.8,29.5,34.4
3810,52.0,22.3,39.7
3811,48.6,6.9,37.4
3812,34.4,29.8,32.5
3813,17.5,0.0,9.2
3814,11.8,5.6,9.8
3815,38.7,24.4,32.5
3816,122.4,0.0,6.8
3817,36.6,14.7,33.4
3818,36.1,11.6,30.4
3819,52.0,28.2,33.5
3820,10.5,0.0,4.1
3821,3.9,0.0,2.3
3822,12.5,6.9,10.7
3823,50.3,0.0,15.7
3824,39.9,30.9,35.4
3825,7.8,3.4,5.4
3826,11.7,11.2,11.4
3827,47.6,31.0,37.9
3828,36.0,15.7,30.8
3829,41.8,16.3,36.5
3830,20.5,16.5,18.5
3832,57.6,26.3,42.1
3833,43.1,38.1,40.3
3834,85.4,29.7,39.1
3835,41.7,15.8,36.4
3836,14.4,0.0,2.0
3837,39.5,9.6,34.1
3838,38.3,32.6,35.4
3839,3.8,1.0,1.8
3840,56.7,35.1,41.9
3841,39.6,33.7,37.5
3842,27.8,27.8,27.8
3843,26.0,0.0,8.6
3844,39.4,32.0,34.9
3845,5.0,0.0,0.9
3846,36.8,18.4,32.2
3847,42.6,31.6,36.4
3848,17.5,14.6,16.1
3849,45.9,18.9,34.9
3850,39.4,30.8,36.8
3851,22.0,15.2,18.6
3852,11.3,0.0,2.6
3853,26.5,19.4,22.2
3854,21.9,14.6,17.0
3855,34.6,29.7,32.0
3856,0.0,0.0,0.0
3857,48.7,24.6,36.0
3858,15.5,5.6,13.7
3859,126.0,0.0,11.5
3860,6.8,0.0,1.4
3861,17.4,13.8,15.2
3862,0.0,0.0,0.0
3863,4.6,0.0,1.2
3864,9.3,0.0,0.4
3865,44.8,34.0,40.1
3866,91.8,13.7,46.9
3867,81.3,15.7,40.7
3868,83.4,11.8,39.3
3869,82.1,14.8,40.2
3870,98.1,12.8,43.1
3871,75.2,16.7,37.1
3872,73.6,8.1,39.7
3873,80.9,7.4,39.3
3874,10.2,0.4,2.5
3875,15.9,0.0,4.5
3876,71.6,10.2,38.5
3877,1.8,0.0,1.0
3878,9.3,0.0,3.6
3879,110.3,12.5,48.0
3880,98.9,14.2,35.3
3881,25.6,14.2,17.2
3882,0.8,0.0,0.1
3883,31.7,21.8,26.3
3884,30.9,10.3,22.5
3885,20.2,20.2,20.2
3886,36.0,28.1,30.6
3887,29.2,5.2,22.6
3888,34.5,20.3,31.0
3889,42.1,12.1,28.0
3890,74.8,20.7,39.9
3891,56.6,11.9,33.4
3892,75.7,28.7,54.0
3893,1.0,0.0,0.4
3894,15.8,4.2,10.4
3895,90.7,41.9,66.4
3896,96.0,12.7,36.0
3897,62.2,38.9,53.6
3898,28.1,28.1,28.1
3899,71.1,29.6,49.3
3900,71.4,8.6,40.0
3901,8.8,0.0,2.7
3903,62.6,16.8,35.9
3904,62.2,31.2,50.1
3905,92.3,10.4,41.9
3906,77.9,19.0,43.7
3907,10.3,0.0,4.6
3909,59.0,22.1,40.3
3910,35.2,35.2,35.2
3911,15.8,0.0,9.0
3912,71.4,0.0,21.0
3913,45.8,10.0,16.7
3914,34.6,9.0,29.6
3915,35.8,18.0,21.8
3916,24.4,0.0,16.4
3917,37.2,37.2,37.2
3918,47.6,24.7,43.8
